202 3565117 11545
203 3576662 11570
204 3588232 11488
205 3599720 11451
206 3611171 11434
207 3622605 11324
208 3633929 11293
209 3645222 11319
210 3656541 11262
211 3667803 11276
212 3679079 11241
213 3690320 11165
214 3701485 11203
215 3712688 11116
216 3723804 11020
217 3734824 11023
218 3745847 11023
219 3756870 10998
220 3767868 10977
221 3778845 10960
222 3789805 10941
223 3800746 10938
224 3811684 10977
225 3822661 10873
226 3833534 10859
227 3844393 10827
228 3855220 10787
229 3866007 10748
230 3876755 10724
231 3887479 10706
232 3898185 10746
233 3908931 10689
234 3919620 10659
235 3930279 10640
236 3940919 10597
237 3951516 10554
238 3962070 10509
239 3972579 10529
240 3983108 10494
241 3993602 10461
242 4004063 10451
243 4014514 10516
244 4025030 10454
245 4035484 10421
246 4045905 10445
247 4056350 10392
248 4066742 10368
249 4077110 10311
250 4087421 10278
251 4097699 10198
252 4107897 10205
253 4118102 10175
254 4128277 10174
255 4138451 10155
256 4148606 10142
257 4158748 10155
258 4168903 10152
259 4179055 10150
260 4189205 10199
261 4199404 10111
262 4209515 10113
263 4219628 10088
264 4229716 10089
265 4239805 10064
266 4249869 10101
267 4259970 10059
268 4270029 10023
269 4280052 9999
270 4290051 9924
271 4299975 10009
272 4309984 9988
273 4319972 9964
274 4329936 9933
275 4339869 9922
276 4349791 9920
277 4359711 9905
278 4369616 9869
279 4379485 9896
280 4389381 9852
281 4399233 9789
282 4409022 9835
283 4418857 9844
284 4428701 9779
285 4438480 9782
286 4448262 9756
287 4458018 9739
288 4467757 9695
289 4477452 9708
290 4487160 9710
291 4496870 9658
292 4506528 9674
293 4516202 9664
294 4525866 9696
295 4535562 9669
296 4545231 9646
297 4554877 9639
298 4564516 9647
299 4574163 9684
300 4583847 9629
301 4593476 9618
302 4603094 9634
303 4612728 9588
304 4622316 9617
305 4631933 9605
306 4641538 9580
307 4651118 9593
308 4660711 9532
309 4670243 9538
310 4679781 9537
311 4689318 9520
312 4698838 9506
313 4708344 9480
314 4717824 9466
315 4727290 9462
316 4736752 9417
317 4746169 9481
318 4755650 9425
319 4765075 9365
320 4774440 9380
321 4783820 9352
322 4793172 9352
323 4802524 9306
324 4811830 9335
325 4821165 9224
326 4830389 9272
327 4839661 9216
328 4848877 9221
329 4858098 9235
330 4867333 9208
331 4876541 9233
332 4885774 9206
333 4894980 9179
334 4904159 9205
335 4913364 9196
336 4922560 9141
337 4931701 9169
338 4940870 9131
339 4950001 9104
340 4959105 9106
341 4968211 9084
342 4977295 9080
343 4986375 9078
344 4995453 9085
345 5004538 9060
346 5013598 9095
347 5022693 9052
348 5031745 9063
349 5040808 9042
350 5049850 9044
351 5058894 9043
352 5067937 9078
353 5077015 9028
354 5086043 9023
355 5095066 9029
356 5104095 8966
357 5113061 8961
358 5122022 8969
359 5130991 8967
360 5139958 8952
361 5148910 8957
362 5157867 8956
363 5166823 9003
364 5175826 8923
365 5184749 8937
366 5193686 8903
367 5202589 8903
368 5211492 8878
369 5220370 8889
370 5229259 8923
371 5238182 8879
372 5247061 8855
373 5255916 8870
374 5264786 8881
375 5273667 8842
376 5282509 8873
377 5291382 8836
378 5300218 8811
379 5309029 8812
380 5317841 8788
381 5326629 8770
382 5335399 8758
383 5344157 8782
384 5352939 8733
385 5361672 8730
386 5370402 8725
387 5379127 8735
388 5387862 8658
389 5396520 8634
390 5405154 8647
391 5413801 8631
392 5422432 8580
393 5431012 8572
394 5439584 8582
395 5448166 8599
396 5456765 8582
397 5465347 8585
398 5473932 8572
399 5482504 8525
400 5491029 8530
401 5499559 8507
402 5508066 8494
403 5516560 8492
404 5525052 8513
405 5533565 8498
406 5542063 8476
407 5550539 8467
408 5559006 8436
409 5567442 8418
410 5575860 8420
411 5584280 8423
412 5592703 8417
413 5601120 8395
414 5609515 8412
415 5617927 8421
416 5626348 8346
417 5634694 8347
418 5643041 8365
419 5651406 8371
420 5659777 8336
421 5668113 8324
422 5676437 8320
423 5684757 8304
424 5693061 8321
425 5701382 8303
426 5709685 8280
427 5717965 8277
428 5726242 8281
429 5734523 8232
430 5742755 8194
431 5750949 8210
432 5759159 8232
433 5767391 8222
434 5775613 8229
435 5783842 8269
436 5792111 8200
437 5800311 8188
438 5808499 8229
439 5816728 8174
440 5824902 8154
441 5833056 8176
442 5841232 8176
443 5849408 8213
444 5857621 8155
445 5865776 8172
446 5873948 8128
447 5882076 8133
448 5890209 8116
449 5898325 8148
450 5906473 8088
451 5914561 8092
452 5922653 8086
453 5930739 8094
454 5938833 8086
455 5946919 8116
456 5955035 8074
457 5963109 8048
458 5971157 8036
459 5979193 8016
460 5987209 8058
461 5995267 8012
462 6003279 8029
463 6011308 8038
464 6019346 8022
465 6027368 7987
466 6035355 7962
467 6043317 7988
468 6051305 7974
469 6059279 7960
470 6067239 7939
471 6075178 7964
472 6083142 7918
473 6091060 7936
474 6098996 7925
475 6106921 7917
476 6114838 7900
477 6122738 7935
478 6130673 7926
479 6138599 7898
480 6146497 7876
481 6154373 7890
482 6162263 7863
483 6170126 7859
484 6177985 7837
485 6185822 7837
486 6193659 7832
487 6201491 7813
488 6209304 7781
489 6217085 7801
490 6224886 7777
491 6232663 7756
492 6240419 7801
493 6248220 7819
494 6256039 7755
495 6263794 7802
496 6271596 7725
497 6279321 7704
498 6287025 7714
499 6294739 7702
500 6302441 7698
501 6310139 7698
502 6317837 7701
503 6325538 7710
504 6333248 7622
505 6340870 7688
506 6348558 7661
507 6356219 7672
508 6363891 7677
509 6371568 7639
510 6379207 7623
511 6386830 7625
512 6394455 7665
513 6402120 7650
514 6409770 7646
515 6417416 7594
516 6425010 7636
517 6432646 7586
518 6440232 7635
519 6447867 7602
520 6455469 7607
521 6463076 7602
522 6470678 7569
523 6478247 7587
524 6485834 7584
525 6493418 7572
526 6500990 7545
527 6508535 7576
528 6516111 7574
529 6523685 7578
530 6531263 7531
531 6538794 7542
532 6546336 7544
533 6553880 7527
534 6561407 7531
535 6568938 7529
536 6576467 7556
537 6584023 7487
538 6591510 7506
539 6599016 7493
540 6606509 7451
541 6613960 7457
542 6621417 7457
543 6628874 7432
544 6636306 7403
545 6643709 7440
546 6651149 7417
547 6658566 7429
548 6665995 7427
549 6673422 7433
550 6680855 7412
551 6688267 7429
552 6695696 7421
553 6703117 7407
554 6710524 7393
555 6717917 7375
556 6725292 7365
557 6732657 7366
558 6740023 7386
559 6747409 7369
560 6754778 7348
561 6762126 7356
562 6769482 7366
563 6776848 7323
564 6784171 7334
565 6791505 7297
566 6798802 7302
567 6806104 7305
568 6813409 7306
569 6820715 7316
570 6828031 7280
571 6835311 7251
572 6842562 7277
573 6849839 7280
574 6857119 7257
575 6864376 7201
576 6871577 7194
577 6878771 7232
578 6886003 7196
579 6893199 7216
580 6900415 7212
581 6907627 7222
582 6914849 7147
583 6921996 7151
584 6929147 7176
585 6936323 7157
586 6943480 7152
587 6950632 7162
588 6957794 7137
589 6964931 7108
590 6972039 7106
591 6979145 7095
592 6986240 7079
593 6993319 7093
594 7000412 7096
595 7007508 7062
596 7014570 7067
597 7021637 7026
598 7028663 7020
599 7035683 7068
600 7042751 7013
601 7049764 7048
602 7056812 7021
603 7063833 7000
604 7070833 6994
605 7077827 7013
606 7084840 7021
607 7091861 6978
608 7098839 6982
609 7105821 6955
610 7112776 6969
611 7119745 6970
612 7126715 6951
613 7133666 6950
614 7140616 6918
615 7147534 6930
616 7154464 6891
617 7161355 6894
618 7168249 6920
619 7175169 6902
620 7182071 6884
621 7188955 6894
622 7195849 6868
623 7202717 6892
624 7209609 6876
625 7216485 6885
626 7223370 6896
627 7230266 6872
628 7237138 6897
629 7244035 6859
630 7250894 6856
631 7257750 6876
632 7264626 6829
633 7271455 6837
634 7278292 6847
635 7285139 6798
636 7291937 6811
637 7298748 6799
638 7305547 6800
639 7312347 6789
640 7319136 6835
641 7325971 6769
642 7332740 6801
643 7339541 6769
644 7346310 6787
645 7353097 6750
646 7359847 6774
647 7366621 6769
648 7373390 6772
649 7380162 6759
650 7386921 6755
651 7393676 6739
652 7400415 6720
653 7407135 6705
654 7413840 6691
655 7420531 6735
656 7427266 6715
657 7433981 6703
658 7440684 6692
659 7447376 6666
660 7454042 6684
661 7460726 6677
662 7467403 6638
663 7474041 6632
664 7480673 6630
665 7487303 6645
666 7493948 6605
667 7500553 6584
668 7507137 6598
669 7513735 6578
670 7520313 6606
671 7526919 6614
672 7533533 6598
673 7540131 6579
674 7546710 6579
675 7553289 6564
676 7559853 6539
677 7566392 6534
678 7572926 6548
679 7579474 6536
680 7586010 6519
681 7592529 6599
682 7599128 6553
683 7605681 6507
684 7612188 6507
685 7618695 6498
686 7625193 6485
687 7631678 6518
688 7638196 6505
689 7644701 6472
690 7651173 6489
691 7657662 6495
692 7664157 6484
693 7670641 6476
694 7677117 6504
695 7683621 6491
696 7690112 6463
697 7696575 6458
698 7703033 6439
699 7709472 6474
700 7715946 6480
701 7722426 6434
702 7728860 6429
703 7735289 6428
704 7741717 6427
705 7748144 6437
706 7754581 6425
707 7761006 6437
708 7767443 6430
709 7773873 6467
710 7780340 6397
711 7786737 6401
712 7793138 6384
713 7799522 6367
714 7805889 6386
715 7812275 6381
716 7818656 6391
717 7825047 6369
718 7831416 6365
719 7837781 6355
720 7844136 6374
721 7850510 6346
722 7856856 6343
723 7863199 6352
724 7869551 6357
725 7875908 6359
726 7882267 6354
727 7888621 6376
728 7894997 6371
729 7901368 6300
730 7907668 6320
731 7913988 6396
732 7920384 6303
733 7926687 6340
734 7933027 6328
735 7939355 6334
736 7945689 6330
737 7952019 6313
738 7958332 6327
739 7964659 6292
740 7970951 6287
741 7977238 6303
742 7983541 6292
743 7989833 6294
744 7996127 6265
745 8002392 6261
746 8008653 6290
747 8014943 6298
748 8021241 6248
749 8027489 6256
750 8033745 6207
751 8039952 6231
752 8046183 6262
753 8052445 6246
754 8058691 6238
755 8064929 6262
756 8071191 6222
757 8077413 6222
758 8083635 6174
759 8089809 6232
760 8096041 6182
761 8102223 6187
762 8108410 6163
763 8114573 6180
764 8120753 6209
765 8126962 6166
766 8133128 6136
767 8139264 6117
768 8145381 6108
769 8151489 6161
770 8157650 6090
771 8163740 6089
772 8169829 6088
773 8175917 6082
774 8181999 6083
775 8188082 6089
776 8194171 6072
777 8200243 6037
778 8206280 6042
779 8212322 6026
780 8218348 6087
781 8224435 6042
782 8230477 6030
783 8236507 5993
784 8242500 5961
785 8248461 5962
786 8254423 5962
787 8260385 5987
788 8266372 5954
789 8272326 5944
790 8278270 5928
791 8284198 5939
792 8290137 5911
793 8296048 5995
794 8302043 5939
795 8307982 5961
796 8313943 5917
797 8319860 5910
798 8325770 5964
799 8331734 5892
800 8337626 5922
801 8343548 5887
802 8349435 5945
803 8355380 5940
804 8361320 5882
805 8367202 5890
806 8373092 5893
807 8378985 5891
808 8384876 5892
809 8390768 5885
810 8396653 5851
811 8402504 5842
812 8408346 5880
813 8414226 5838
814 8420064 5843
815 8425907 5813
816 8431720 5832
817 8437552 5904
818 8443456 5840
819 8449296 5816
820 8455112 5833
821 8460945 5807
822 8466752 5816
823 8472568 5798
824 8478366 5813
825 8484179 5806
826 8489985 5827
827 8495812 5817
828 8501629 5791
829 8507420 5816
830 8513236 5817
831 8519053 5787
832 8524840 5783
833 8530623 5768
834 8536391 5802
835 8542193 5791
836 8547984 5765
837 8553749 5758
838 8559507 5729
839 8565236 5754
840 8570990 5784
841 8576774 5759
842 8582533 5770
843 8588303 5759
844 8594062 5758
845 8599820 5727
846 8605547 5717
847 8611264 5700
848 8616964 5757
849 8622721 5747
850 8628468 5696
851 8634164 5690
852 8639854 5699
853 8645553 5723
854 8651276 5742
855 8657018 5696
856 8662714 5699
857 8668413 5693
858 8674106 5688
859 8679794 5661
860 8685455 5681
861 8691136 5706
862 8696842 5706
863 8702548 5687
864 8708235 5676
865 8713911 5661
866 8719572 5647
867 8725219 5680
868 8730899 5657
869 8736556 5656
870 8742212 5621
871 8747833 5633
872 8753466 5666
873 8759132 5661
874 8764793 5607
875 8770400 5611
876 8776011 5642
877 8781653 5626
878 8787279 5618
879 8792897 5615
880 8798512 5612
881 8804124 5652
882 8809776 5595
883 8815371 5618
884 8820989 5598
885 8826587 5579
886 8832166 5573
887 8837739 5580
888 8843319 5548
889 8848867 5579
890 8854446 5557
891 8860003 5544
892 8865547 5557
893 8871104 5521
894 8876625 5559
895 8882184 5569
896 8887753 5540
897 8893293 5537
898 8898830 5494
899 8904324 5560
900 8909884 5540
901 8915424 5505
902 8920929 5534
903 8926463 5539
904 8932002 5498
905 8937500 5542
906 8943042 5512
907 8948554 5499
908 8954053 5496
909 8959549 5540
910 8965089 5493
911 8970582 5514
912 8976096 5562
913 8981658 5490
914 8987148 5512
915 8992660 5493
916 8998153 5487
917 9003640 5450
918 9009090 5476
919 9014566 5453
920 9020019 5475
921 9025494 5478
922 9030972 5415
923 9036387 5456
924 9041843 5455
925 9047298 5427
926 9052725 5456
927 9058181 5453
928 9063634 5481
929 9069115 5448
930 9074563 5469
931 9080032 5414
932 9085446 5421
933 9090867 5429
934 9096296 5417
935 9101713 5420
936 9107133 5486
937 9112619 5478
938 9118097 5469
939 9123566 5444
940 9129010 5389
941 9134399 5446
942 9139845 5414
943 9145259 5399
944 9150658 5377
945 9156035 5376
946 9161411 5428
947 9166839 5371
948 9172210 5404
949 9177614 5389
950 9183003 5379
951 9188382 5377
952 9193759 5427
953 9199186 5384
954 9204570 5382
955 9209952 5361
956 9215313 5391
957 9220704 5363
958 9226067 5377
959 9231444 5356
960 9236800 5359
961 9242159 5356
962 9247515 5327
963 9252842 5337
964 9258179 5342
965 9263521 5322
966 9268843 5337
967 9274180 5331
968 9279511 5355
969 9284866 5331
970 9290197 5337
971 9295534 5308
972 9300842 5373
973 9306215 5319
974 9311534 5323
975 9316857 5304
976 9322161 5320
977 9327481 5322
978 9332803 5314
979 9338117 5363
980 9343480 5303
981 9348783 5274
982 9354057 5313
983 9359370 5338
984 9364708 5300
985 9370008 5324
986 9375332 5282
987 9380614 5262
988 9385876 5275
989 9391151 5281
990 9396432 5273
991 9401705 5266
992 9406971 5267
993 9412238 5265
994 9417503 5252
995 9422755 5253
996 9428008 5247
997 9433255 5244
998 9438499 5257
999 9443756 5260
1000 9449016 5262
1001 9454278 5260
1002 9459538 5253
1003 9464791 5255
1004 9470046 5239
1005 9475285 5225
1006 9480510 5232
1007 9485742 5256
1008 9490998 5284
1009 9496282 5228
1010 9501510 5219
1011 9506729 5197
1012 9511926 5224
1013 9517150 5196
1014 9522346 5229
1015 9527575 5217
1016 9532792 5205
1017 9537997 5202
1018 9543199 5201
1019 9548400 5182
1020 9553582 5179
1021 9558761 5191
1022 9563952 5173
1023 9569125 5201
1024 9574326 5166
1025 9579492 5183
1026 9584675 5141
1027 9589816 5180
1028 9594996 5177
1029 9600173 5210
1030 9605383 5107
1031 9610490 5155
1032 9615645 5150
1033 9620795 5164
1034 9625959 5179
1035 9631138 5134
1036 9636272 5121
1037 9641393 5118
1038 9646511 5094
1039 9651605 5106
1040 9656711 5145
1041 9661856 5098
1042 9666954 5134
1043 9672088 5087
1044 9677175 5120
1045 9682295 5119
1046 9687414 5092
1047 9692506 5115
1048 9697621 5040
1049 9702661 5090
1050 9707751 5074
1051 9712825 5084
1052 9717909 5077
1053 9722986 5104
1054 9728090 5094
1055 9733184 5082
1056 9738266 5063
1057 9743329 5104
1058 9748433 5048
1059 9753481 5054
1060 9758535 5045
1061 9763580 5022
1062 9768602 5064
1063 9773666 5047
1064 9778713 5032
1065 9783745 5079
1066 9788824 5109
1067 9793933 5009
1068 9798942 5003
1069 9803945 5050
1070 9808995 4996
1071 9813991 5026
1072 9819017 5013
1073 9824030 5015
1074 9829045 4995
1075 9834040 5019
1076 9839059 5010
1077 9844069 4967
1078 9849036 4989
1079 9854025 5004
1080 9859029 4974
1081 9864003 4970
1082 9868973 4953
1083 9873926 4960
1084 9878886 4972
1085 9883858 4973
1086 9888831 4951
1087 9893782 4979
1088 9898761 4983
1089 9903744 4948
1090 9908692 4937
1091 9913629 4925
1092 9918554 4880
1093 9923434 4961
1094 9928395 4899
1095 9933294 4896
1096 9938190 4970
1097 9943160 4935
1098 9948095 4912
1099 9953007 4874
1100 9957881 4886
1101 9962767 4849
1102 9967616 4909
1103 9972525 4840
1104 9977365 4857
1105 9982222 4840
1106 9987062 4848
1107 9991910 4862
1108 9996772 4852
1109 10001624 4837
1110 10006461 4893
1111 10011354 4797
1112 10016151 4833
1113 10020984 4831
1114 10025815 4833
1115 10030648 4825
1116 10035473 4830
1117 10040303 4844
1118 10045147 4820
1119 10049967 4785
1120 10054752 4813
1121 10059565 4809
1122 10064374 4814
1123 10069188 4787
1124 10073975 4794
1125 10078769 4820
1126 10083589 4793
1127 10088382 4809
1128 10093191 4782
1129 10097973 4807
1130 10102780 4818
1131 10107598 4774
1132 10112372 4798
1133 10117170 4795
1134 10121965 4787
1135 10126752 4770
1136 10131522 4809
1137 10136331 4772
1138 10141103 4754
1139 10145857 4732
1140 10150589 4789
1141 10155378 4789
1142 10160167 4775
1143 10164942 4801
1144 10169743 4757
1145 10174500 4731
1146 10179231 4718
1147 10183949 4754
1148 10188703 4775
1149 10193478 4748
1150 10198226 4750
1151 10202976 4733
1152 10207709 4742
1153 10212451 4760
1154 10217211 4749
1155 10221960 4704
1156 10226664 4706
1157 10231370 4746
1158 10236116 4708
1159 10240824 4730
1160 10245554 4704
1161 10250258 4703
1162 10254961 4696
1163 10259657 4673
1164 10264330 4728
1165 10269058 4674
1166 10273732 4718
1167 10278450 4685
1168 10283135 4698
1169 10287833 4716
1170 10292549 4693
1171 10297242 4671
1172 10301913 4687
1173 10306600 4698
1174 10311298 4703
1175 10316001 4699
1176 10320700 4703
1177 10325403 4693
1178 10330096 4667
1179 10334763 4709
1180 10339472 4709
1181 10344181 4657
1182 10348838 4676
1183 10353514 4683
1184 10358197 4640
1185 10362837 4635
1186 10367472 4650
1187 10372122 4639
1188 10376761 4702
1189 10381463 4647
1190 10386110 4626
1191 10390736 4626
1192 10395362 4622
1193 10399984 4640
1194 10404624 4639
1195 10409263 4621
1196 10413884 4604
1197 10418488 4606
1198 10423094 4601
1199 10427695 4630
1200 10432325 4599
1201 10436924 4630
1202 10441554 4631
1203 10446185 4652
1204 10450837 4590
1205 10455427 4583
1206 10460010 4609
1207 10464619 4618
1208 10469237 4580
1209 10473817 4575
1210 10478392 4576
1211 10482968 4614
1212 10487582 4597
1213 10492179 4572
1214 10496751 4596
1215 10501347 4593
1216 10505940 4616
1217 10510556 4590
1218 10515146 4557
1219 10519703 4594
1220 10524297 4587
1221 10528884 4568
1222 10533452 4590
1223 10538042 4561
1224 10542603 4550
1225 10547153 4548
1226 10551701 4547
1227 10556248 4557
1228 10560805 4543
1229 10565348 4558
1230 10569906 4532
1231 10574438 4510
1232 10578948 4508
1233 10583456 4520
1234 10587976 4485
1235 10592461 4513
1236 10596974 4505
1237 10601479 4518
1238 10605997 4549
1239 10610546 4533
1240 10615079 4507
1241 10619586 4514
1242 10624100 4516
1243 10628616 4525
1244 10633141 4492
1245 10637633 4498
1246 10642131 4494
1247 10646625 4499
1248 10651124 4479
1249 10655603 4475
1250 10660078 4464
1251 10664542 4505
1252 10669047 4470
1253 10673517 4447
1254 10677964 4480
1255 10682444 4479
1256 10686923 4489
1257 10691412 4468
1258 10695880 4440
1259 10700320 4452
1260 10704772 4465
1261 10709237 4449
1262 10713686 4488
1263 10718174 4444
1264 10722618 4459
1265 10727077 4414
1266 10731491 4439
1267 10735930 4435
1268 10740365 4440
1269 10744805 4443
1270 10749248 4428
1271 10753676 4390
1272 10758066 4441
1273 10762507 4435
1274 10766942 4395
1275 10771337 4405
1276 10775742 4447
1277 10780189 4401
1278 10784590 4404
1279 10788994 4428
1280 10793422 4419
1281 10797841 4406
1282 10802247 4408
1283 10806655 4399
1284 10811054 4371
1285 10815425 4381
1286 10819806 4377
1287 10824183 4385
1288 10828568 4393
1289 10832961 4410
1290 10837371 4371
1291 10841742 4405
1292 10846147 4382
1293 10850529 4390
1294 10854919 4338
1295 10859257 4443
1296 10863700 4366
1297 10868066 4406
1298 10872472 4376
1299 10876848 4372
1300 10881220 4381
1301 10885601 4391
1302 10889992 4377
1303 10894369 4335
1304 10898704 4332
1305 10903036 4341
1306 10907377 4396
1307 10911773 4404
1308 10916177 4316
1309 10920493 4339
1310 10924832 4333
1311 10929165 4332
1312 10933497 4346
1313 10937843 4314
1314 10942157 4312
1315 10946469 4322
1316 10950791 4329
1317 10955120 4319
1318 10959439 4286
1319 10963725 4306
1320 10968031 4293
1321 10972324 4280
1322 10976604 4273
1323 10980877 4323
1324 10985200 4312
1325 10989512 4302
1326 10993814 4321
1327 10998135 4297
1328 11002432 4304
1329 11006736 4273
1330 11011009 4260
1331 11015269 4296
1332 11019565 4308
1333 11023873 4258
1334 11028131 4340
1335 11032471 4261
1336 11036732 4274
1337 11041006 4243
1338 11045249 4238
1339 11049487 4255
1340 11053742 4232
1341 11057974 4250
1342 11062224 4276
1343 11066500 4223
1344 11070723 4234
1345 11074957 4232
1346 11079189 4224
1347 11083413 4224
1348 11087637 4243
1349 11091880 4262
1350 11096142 4251
1351 11100393 4212
1352 11104605 4236
1353 11108841 4200
1354 11113041 4217
1355 11117258 4197
1356 11121455 4198
1357 11125653 4235
1358 11129888 4225
1359 11134113 4237
1360 11138350 4203
1361 11142553 4185
1362 11146738 4233
1363 11150971 4177
1364 11155148 4199
1365 11159347 4168
1366 11163515 4181
1367 11167696 4182
1368 11171878 4191
1369 11176069 4201
1370 11180270 4198
1371 11184468 4164
1372 11188632 4192
1373 11192824 4175
1374 11196999 4159
1375 11201158 4170
1376 11205328 4145
1377 11209473 4171
1378 11213644 4152
1379 11217796 4150
1380 11221946 4172
1381 11226118 4175
1382 11230293 4172
1383 11234465 4165
1384 11238630 4137
1385 11242767 4164
1386 11246931 4116
1387 11251047 4128
1388 11255175 4111
1389 11259286 4178
1390 11263464 4112
1391 11267576 4162
1392 11271738 4112
1393 11275850 4138
1394 11279988 4114
1395 11284102 4107
1396 11288209 4104
1397 11292313 4102
1398 11296415 4108
1399 11300523 4083
1400 11304606 4090
1401 11308696 4115
1402 11312811 4072
1403 11316883 4113
1404 11320996 4107
1405 11325103 4052
1406 11329155 4061
1407 11333216 4111
1408 11337327 4086
1409 11341413 4049
1410 11345462 4069
1411 11349531 4050
1412 11353581 4122
1413 11357703 4086
1414 11361789 4060
1415 11365849 4050
1416 11369899 4077
1417 11373976 4097
1418 11378073 4104
1419 11382177 4073
1420 11386250 4098
1421 11390348 4065
1422 11394413 4045
1423 11398458 4067
1424 11402525 4030
1425 11406555 4026
1426 11410581 4048
1427 11414629 4030
1428 11418659 4036
1429 11422695 4055
1430 11426750 4053
1431 11430803 4071
1432 11434874 4023
1433 11438897 4034
1434 11442931 4037
1435 11446968 4018
1436 11450986 4028
1437 11455014 4040
1438 11459054 4044
1439 11463098 4035
1440 11467133 4076
1441 11471209 4040
1442 11475249 4017
1443 11479266 4010
1444 11483276 3987
1445 11487263 3994
1446 11491257 4025
1447 11495282 3986
1448 11499268 3978
1449 11503246 4008
1450 11507254 4009
1451 11511263 4009
1452 11515272 4004
1453 11519276 3965
1454 11523241 4006
1455 11527247 4016
1456 11531263 3997
1457 11535260 3985
1458 11539245 3993
1459 11543238 4004
1460 11547242 4006
1461 11551248 3996
1462 11555244 3948
1463 11559192 3991
1464 11563183 3963
1465 11567146 3978
1466 11571124 3961
1467 11575085 3998
1468 11579083 3951
1469 11583034 3934
1470 11586968 3931
1471 11590899 3975
1472 11594874 3970
1473 11598844 3949
1474 11602793 3948
1475 11606741 3902
1476 11610643 3931
1477 11614574 3922
1478 11618496 3936
1479 11622432 3960
1480 11626392 3942
1481 11630334 3977
1482 11634311 3917
1483 11638228 3960
1484 11642188 3944
1485 11646132 3906
1486 11650038 3921
1487 11653959 3884
1488 11657843 3938
1489 11661781 3916
1490 11665697 3917
1491 11669614 3930
1492 11673544 3933
1493 11677477 3903
1494 11681380 3898
1495 11685278 3896
1496 11689174 3875
1497 11693049 3874
1498 11696923 3853
1499 11700776 3842
1500 11704618 3916
1501 11708534 3882
1502 11712416 3896
